date,AAPL,GLD,GOOG,IWM,MSFT,SPY,TLT,VNQ
2018-11-29,2.0411422774997667e-18,0.30264459864239013,7.348474102802709e-20,0.0,0.0,0.09364900217338987,0.4425846528103338,0.16112174637388624
2018-12-07,0.0,0.3487689313732227,0.0,2.585796174289174e-18,2.8094128723643093e-18,0.10386557356288358,0.45570800261972144,0.09165749244417232
2018-12-14,0.0,0.5133170759410874,0.0,0.0,0.0,0.0802696085139292,0.3231777645503133,0.08323555099467014
2018-12-21,4.417656874232029e-20,0.40474101819091407,0.0,0.0,1.118214345860773e-18,0.11885678599047178,0.4175266287313752,0.05887556708723889
2018-12-31,9.402360998917367e-19,0.42829446868235166,0.0,0.0,0.0,0.08837438104955055,0.4125264235581139,0.07080472670998392
2019-01-08,0.0,0.35050744888968827,5.6777457491074245e-18,0.0,7.649546550324822e-19,0.1431945488310724,0.46606809839944907,0.04022990387979034
2019-01-15,0.0,0.3518178645306564,0.021186887400394126,0.0,5.824210853842334e-18,0.11744055591345973,0.46744030611595794,0.04211438603953168
2019-01-23,0.0,0.3543882677814249,0.015994424478981882,0.0027617227597221314,1.3650121670588752e-17,0.11634926283273789,0.4599913830913564,0.05051493905577677
2019-01-30,0.0,0.2607211640413943,0.0031646430193473765,0.029175542803202312,0.0,0.13356186794625113,0.485522835058977,0.08785394713082803
2019-02-06,0.0,0.1843224997601356,0.0,0.07799861678805269,2.6338990273702e-18,0.18638326152983037,0.4765058280782602,0.07478979384372123
2019-02-13,0.0,0.18800362762434403,1.0526817799477069e-18,0.09860663145420714,0.0,0.15504801519139014,0.46008840916190935,0.09825331656814942
2019-02-21,3.3287527343659566e-18,0.10885997790329215,2.42236522906246e-19,0.1472063237185334,1.8114559861637025e-17,0.1941371190107585,0.47920299325903487,0.07059358610838116
2019-02-28,5.597182280644494e-17,0.14998002527406387,0.0,8.920261939312565e-17,0.0,0.44249456485658417,0.3647932948857243,0.042732114983627445
2019-03-07,0.0,0.11407940893182074,0.0,9.304496325954547e-18,0.0,0.35862113207572327,0.36545760223558676,0.16184185675686932
2019-03-14,8.961052715974548e-18,0.07170251925154532,0.0,0.0,0.0,0.4360423866607714,0.4035214222799513,0.08873367180773202
2019-03-21,0.0,0.0817939806801931,1.1378018802429308e-17,0.0,0.0,0.4888115146105851,0.40921111169091284,0.02018339301830904
2019-03-28,0.0,0.06724562151032716,2.493912983947656e-18,1.5802839646498633e-18,0.0003641770828231696,0.3437358942913632,0.4690799727622255,0.11957433435326102
2019-04-04,1.6318865792047768e-17,0.16286235263059343,0.0,0.0,0.012132631305974563,0.34427358932602375,0.3622657928736224,0.11846563386378582
2019-04-11,0.0,0.1833840411856713,0.0,4.974346667446752e-18,0.013847006051598908,0.3833867093839726,0.3600629105289615,0.05931933284979574
2019-04-18,3.3528982573866474e-17,0.16307069056451476,0.0,0.0,0.04975222992681291,0.4026075867334766,0.3845694927751958,0.0
2019-04-26,1.106231387008475e-17,0.15872413232388538,4.8557675545603757e-17,1.4880702615338e-17,0.0,0.5445972191030735,0.2966786485730411,5.050384307767735e-18
2019-05-03,5.5188908520516376e-18,0.028434369016906914,1.262272301237669e-17,0.0,0.0,0.5155038781323971,0.45606175285069595,4.6960816853003135e-17
2019-05-10,1.458731022219446e-17,0.25863127318550816,0.0,3.420637020963671e-17,4.2441547925349447e-17,0.3528976560200878,0.38847107079440396,0.0
2019-05-17,9.997798331197417e-18,0.24231339403891705,0.0,1.6735720727887888e-18,0.0,0.2602811215839767,0.49740548437710635,0.0
2019-05-24,7.992177944879171e-19,0.24814758069628837,0.0,4.772553651962129e-18,0.0,0.2671455798610913,0.4847068394426202,0.0
